skill_url,skill_name,skill_description,prerequisite_name
http://data.europa.eu/esco/skill/08cdc2d8-3b6d-491b-8c0e-f631855c8083,test medical devices,"Make sure the medical devices fit the patient and test and evaluate them to ensure they work as intended. Make adjustments to ensure proper fit, function and comfort.","['medical device test procedures', 'medical devices', 'medical device regulations']"
http://data.europa.eu/esco/skill/08ee68b2-0a6d-4bdf-a870-a36c0dc8064e,produce statistical financial records,Review and analyse individual and company financial data in order to produce statistical reports or records.,['statistics']
http://data.europa.eu/esco/skill/08f6ffcf-4d86-43fe-a94e-f216de331f98,prepare roofing materials,"Select the appropriate pieces and, if necessary, prepare them for fixing by cutting, sawing, trimming the edges.",['roofing techniques']
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,plan marketing strategy,"Determine the objective of the marketing strategy whether it is for establishing image, implementing a pricing strategy, or raising awareness of the product. Establish approaches of marketing actions to ensure that goals are achieved efficiently and over a long term.","['marketing principles', 'pricing strategies', 'market entry strategies', 'content marketing strategy', 'market entry planning']"
http://data.europa.eu/esco/skill/09024161-e90d-47a4-aa78-90bc9244b58d,promote political campaign,"Promote the political party or politician before and during election when the political campaign is being held to ensure a wide audience and the most beneficial outcome possible for the political candidate or party, by performing promotional activities.","['political parties', 'political science', 'politics', 'political campaigning', 'political ideologies']"
http://data.europa.eu/esco/skill/0904fbfb-9afa-4439-a21b-c498ef2fa3f7,test pyrotechnical effects,Test pyrotechnical effects before a performance to make sure they work smoothly and safely.,['pyrotechnic articles legislation']
http://data.europa.eu/esco/skill/090ae6b3-12ab-4c72-b98a-17b790cf416e,develop new food products,"Conduct experiments, produce sample products, and perform research as part of new food product development (NPD).",['food products composition']
http://data.europa.eu/esco/skill/09276365-d4a2-45d0-a5c6-3b25e306f6d9,prepare railway technical studies,"Prepare studies and designs of the railway systems which include analyses of materials, structural strength, construction processes, calculations, schematics, specifications and cost estimates. Examine railway system and facility studies prepared by contractor in order to ensure compliance with the stations, roadways, drainage systems, and other railway structures.",['railway law']
http://data.europa.eu/esco/skill/095656c3-7a65-4c17-8a05-14c660c62a06,assist with geophysical surveys,"Assist with a range of specific, geophysical surveys, using diverse methods such as seismic, magnetic and electromagnetic methods.","['surveying', 'geophysics']"
http://data.europa.eu/esco/skill/0959a14b-9743-4d71-93ba-a1fefa56e5ae,create import-export commercial documentation,"Organise the completion of official documents such as letters of credit, shipping orders, and certificates of origin.",['international import export regulations']
http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,educate on the prevention of illness,"Offer evidence-based advice on how to avoid ill health, educate and advise individuals and their carers on how to prevent ill health and/or be able to advise how to improve their environment and health conditions. Provide advice on the identification of risks leading to ill health and help to increase the patients' resilience by targeting prevention and early intervention strategies.","['foodborne diseases', 'podiatric diseases', 'zoonotic diseases']"
http://data.europa.eu/esco/skill/097d567e-d628-41f9-b551-b9fa877fb214,mount photos,Frame and hang up finished photographs and posters.,['post-processing of photographs']
http://data.europa.eu/esco/skill/098498a8-d57f-4ddd-b5bf-16e46475e768,negotiate with key stakeholders in the automotive retail sector,Negotiate contractual or delivery targets with primary stakeholders such as vehicle manufacturers.,['legal requirements for operating in the automotive retail sector']
http://data.europa.eu/esco/skill/098a4bcc-05b1-41c2-a503-109a4f4ef035,tend almond huller machine,Dump almonds into huller machine . Allow almonds to flow into machine that agitates screens or cylinders to remove hulls from almonds.,['mechanical almond processing']
http://data.europa.eu/esco/skill/0990d0a7-63f7-4550-bd8e-8c20c17353f2,tend wine manufacturing machines,"Tend machinery, appliances, and special equipment designed for the production and the manufacturing of wine. Make maintenance and implement preventive actions to the machinery in order to ensure operability.",['manufacturing of metal assembly products']
http://data.europa.eu/esco/skill/09be5c9a-aaa4-4fe7-a701-982f492e93ac,investigate animal related incidents,"Investigate animal related incidents, such as suspected failure to meet the welfare needs of animals, abuse, harm or neglect, by gathering information, receiving and analysing reports, as well as taking appropriate action and cooperating with the respective law enforcement agencies.",['biosecurity related to animals']
http://data.europa.eu/esco/skill/09cac140-367e-45f5-b19f-6430e75e5a2a,prepare speeches,Write speeches on multiple topics in a way to hold the attention and interest of an audience.,"['cued speech', 'speech techniques']"
http://data.europa.eu/esco/skill/09d6ed43-95a1-4492-8bd7-d01039285afa,provide social counselling,"Assist and guide social service users to resolve personal, social or psychological problems and difficulties.",['psychological counselling methods']
http://data.europa.eu/esco/skill/09d79759-316b-48fe-b95d-a7b5954fb74f,supervise motor vehicles manufacture,Inspect plants where motor vehicles are manufactured to ensure safety and quality control. Ensure that components are manufactured in compliance with safety and design specifications.,"['motor vehicle parts drawings', 'mechanics of motor vehicles']"
http://data.europa.eu/esco/skill/09dcef82-f470-49b0-9fa7-795443c79a9d,prepare main engines for navigation operations,Prepare and operate main engines for navigation operations. Set up and monitor checklists and follow procedure implementation.,['operation of different engines']
http://data.europa.eu/esco/skill/09e7cd13-ea36-4694-afe5-f34373759392,provide training on quality management supervision,"Provide training to production employees, in groups or individually, on standard operating procedures, product specifications, visual quality inspection criteria, SPC, production controls, formulas, GMP, and food safety procedures.",['good manufacturing practices']
http://data.europa.eu/esco/skill/09fd83e2-2e47-4e56-9200-0393c05f9a71,work on uneven surfaces,Perform work on uneven surfaces; climb ladders and execute tasks on top of railcars.,['climbing equipment']
http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec,operate automated process control,Operate process control or automation system (PAS) used to control a production process automatically.,['automation technology']
http://data.europa.eu/esco/skill/0a06b0a8-d931-44ba-b85a-3e0e617261c3,support social service users at the end of life,"Support individuals to prepare for the end of life and to plan the care and support they wish to receive through the process of dying, providing care and support as death approaches and carrying out agreed actions immediately after death.",['palliative care']
http://data.europa.eu/esco/skill/0a30a7df-750a-4df3-9a70-f537c5d14277,oversee warehouse value-added activities,"Oversee warehouse activities such as storage and receipt, and dispatch of various goods such as food, drinks, clothing, and household products.",['value-added tax law']
http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,use interface description language,Utilise specification language for describing interface connection among software components or programs in a programming-language-independent way. The languages which support this method are among others CORBA and WSDL.,['resource description framework query language']
http://data.europa.eu/esco/skill/0a43729f-2a79-4dae-9faa-95520daae79f,apply company policies,Apply the principles and rules that govern the activities and processes of an organisation.,['company policies']
